-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.2746694,-2.2901852,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.2746694,-2.2901852,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.2746694,-2.2901852,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.269314,-2.2847996,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.269314,-2.2847996,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3458996,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.269314,-2.2847996,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.16748731,0.13501348,-0.10019029,-2.3458996,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,-0.67646635,0.022861436,-0.016903285,-0.073078185,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.269314,-2.2901852,-0.023563065,-0.024967145,-0.020004898,-0.020004898,-20.991907,26.475597,-0.20403118,-4.8983274,-7.953571,-7.6536727,8.492426,-1.5319047,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.2746694,-2.2901852,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.10303446,0.023746636,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-1.1249268,3.8816092,0.022861436,-0.016733594,-0.051212437,0.0,0.0,0.0,-0.019990109,0.0,-0.3377407,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.269314,-2.2847996,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,0.25333136,0.13526088,0.13501348,0.18623026,-2.3739684,-0.16899644,-0.03197802,-0.03457161,-0.048620988,-0.038034666
-0.020326093,-2.6701562,0.76292586,0.022861436,-0.016470127,-0.045371585,0.0,0.0,0.0,-0.019990109,0.0,2.960508,-0.01414294,0.0,0.0,-0.01414294,0.0,0.0,-0.02450024,0.0,0.0,-0.024500059,-2.2586036,-2.2740283,-0.023563065,-0.024967145,-0.020004898,-0.020004898,0.045356743,-0.046998043,-0.20403118,-3.6156695,0.16748731,0.13501348,-0.10019029,-2.3458996,0.7944937,-0.03197802,-0.03457161,-0.048620988,-0.038034666
