-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2258863,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2258863,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2655836,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2258863,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.2702818,0.21647602,-0.1572295,-1.2655836,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,-0.79004747,0.036166426,-0.024607193,-0.11601996,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,-13.254644,16.729074,-0.33316445,-3.005931,-4.9771013,-4.7787795,5.317952,-0.6583581,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.22863589,0.14511529,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2258863,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-1.5046723,0.19761465,0.036166426,-0.024333179,-0.098425,0.0,0.0,0.0,-0.031616833,0.0,1.7048113,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2059873,-1.21775,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,-2.1526113,0.2702818,0.21647602,-0.1572295,-1.2655836,0.34975758,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2140778,-1.2258863,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2865224,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-1.5046723,0.19761465,0.036166426,-0.024323292,-0.091291904,0.0,0.0,0.0,-0.031616833,0.0,1.7048113,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.1567267,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,0.2558911,-3.103853,0.2702818,0.21647602,-0.1572295,-0.59554166,4.087154,16.00567,-0.054710463,-0.077007145,-0.06020546
-0.032150008,-0.36476898,2.3375492,0.036166426,-0.024499847,-0.102134205,0.0,0.0,0.0,-0.031616833,0.0,-0.5866018,-0.022366455,0.0,0.0,-0.022366455,0.0,0.0,-0.03875971,0.0,0.0,-0.038759954,-1.2181231,-1.2299546,-0.037272938,-0.039493974,-0.031639133,-0.031639133,0.07183034,-0.07443957,-0.33316445,0.42133728,0.24945883,0.21647602,0.025276536,-1.2655836,-0.27314183,-0.05060157,-0.054710463,-0.077007145,-0.06020546
