0,-0.11934041,-0.93504035,-0.09377738,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
1,-0.18607667,0.8304822,-0.17672557,-0.032502517,-0.7017733,-1.0762843,-0.07727383,-0.62375355,3.6723614,0.79415816,7.5816236,-0.05374304,-0.37467143
2,-0.1253087,-0.93504035,-0.10283495,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
3,-0.12476612,-0.93504035,-0.10919113,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
4,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.4745893,-0.5608226,-1.1853042,7.5816236,22.062735,2.6951616
5,-0.18770438,1.0756936,-0.14748713,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
6,-0.12449484,-0.93504035,-0.105695225,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.37467143
7,-0.12449484,-0.93504035,-0.107919894,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.37467143
8,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.5608226,-1.1853042,7.5816236,22.062735,2.6951616
9,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
10,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
11,-0.18092224,-0.93504035,-0.20723525,-0.038219094,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
12,-0.122731484,-0.93504035,-0.10919113,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.37467143
13,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
14,-0.12435919,-0.93504035,-0.10935003,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.37467143
15,-0.11811963,-0.93504035,-0.09775,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
16,-0.17278367,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.33802348,-0.8873206,-0.19168988,-0.05374304,-0.37467143
17,-0.124087915,-0.93504035,-0.10760208,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.40464038,0.9218654,-0.19168988,-0.05374304,-0.37467143
18,-0.124087915,-0.93504035,-0.10855551,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.47890675,0.9218654,-0.19168988,-0.05374304,-0.37467143
19,-0.048670508,-0.93504035,0.14823428,-0.033279225,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
20,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
21,8.45315,-0.93504035,-0.20723525,-0.035174396,1.762442,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
22,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
23,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,1.2507662,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
24,-0.13860169,-0.93504035,0.9219407,-0.030855896,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
25,-0.123002775,-0.93504035,-0.10267604,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.5531731,0.9218654,-0.19168988,-0.05374304,-0.37467143
26,0.28908008,-0.93504035,0.60540277,-0.030855896,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
27,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
28,-0.13941555,-0.93504035,0.14648634,-0.033279225,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
29,-0.12476612,-0.93504035,-0.10633085,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.62743956,0.9218654,-0.19168988,-0.05374304,-0.37467143
30,-0.123545334,-0.93504035,-0.09822671,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.26375708,0.9218654,-0.19168988,-0.05374304,-0.37467143
31,-0.17142725,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-0.866036,-0.19168988,-0.05374304,-0.37467143
32,-0.12246019,-0.93504035,-0.09965685,-0.032999612,1.4104112,0.93045443,-0.07727383,-0.62375355,0.70170593,0.9218654,-0.19168988,-0.05374304,-0.37467143
33,-0.12151069,-0.93504035,-0.100292474,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,0.7759723,0.9218654,-0.19168988,-0.05374304,-0.37467143
34,0.29328498,-0.93504035,5.939512,-0.035547215,2.1144726,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
35,-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
36,-0.18770438,-0.93504035,-0.20723525,-0.03846764,1.762442,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
37,-0.1582699,-0.93504035,0.9243243,-0.030855896,2.1144726,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
38,-0.15772733,-0.93504035,0.6263782,-0.030855896,2.4665034,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
39,-0.09139799,1.0756936,0.18573576,0.008694103,-0.34974253,0.93045443,-0.07727383,-0.62375355,-0.5608226,-0.8447515,-0.19168988,-0.05374304,-0.37467143
40,0.702655,-0.93504035,-0.20723525,-0.03846764,2.8185341,0.93045443,-0.07727383,-0.62375355,-0.1894907,0.9218654,-0.19168988,-0.05374304,-0.37467143
41,0.7049609,-0.93504035,-0.20723525,-0.03846764,3.170565,0.93045443,-0.07727383,-0.62375355,-0.11522432,0.9218654,-0.19168988,-0.05374304,-0.37467143
42,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
43,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
44,-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.26375708,-0.82346696,-0.19168988,-0.05374304,-0.37467143
45,-0.14674027,-0.93504035,0.1452151,-0.033279225,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
46,-0.123816624,-0.93504035,-0.106648654,-0.032999612,-0.34974253,0.93045443,-0.07727383,-0.62375355,0.8502387,0.9218654,-0.19168988,-0.05374304,-0.37467143
47,-0.124087915,-0.93504035,-0.10903222,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.92450505,0.9218654,-0.19168988,-0.05374304,-0.37467143
48,-0.1272077,-0.93504035,-0.10045138,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.040957935,0.9218654,-0.19168988,-0.05374304,-0.37467143
49,-0.123409696,-0.93504035,-0.106966466,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.9987714,0.9218654,-0.19168988,-0.05374304,-0.37467143
50,-0.123816624,-0.93504035,-0.10426509,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,1.0730379,0.9218654,-0.19168988,-0.05374304,-0.37467143
51,8.327409,-0.93504035,-0.20723525,-0.035174396,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.5608226,0.9218654,-0.19168988,-0.05374304,-0.37467143
52,-0.11920477,-0.93504035,-0.09838562,-0.032999612,1.762442,0.93045443,-0.07727383,-0.62375355,0.03330845,0.9218654,-0.19168988,-0.05374304,-0.37467143
53,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
54,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.7751417,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
55,-0.11703448,-0.93504035,-0.097591095,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,0.107574835,0.9218654,-0.19168988,-0.05374304,-0.37467143
56,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
57,-0.123002775,-0.93504035,-0.10331166,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,1.1473042,0.9218654,-0.19168988,-0.05374304,-0.37467143
58,-0.03076566,-0.93504035,0.61191785,-0.030855896,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
59,-0.122731484,-0.93504035,-0.105218515,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.2215706,0.9218654,-0.19168988,-0.05374304,-0.37467143
60,-0.120968126,-0.93504035,-0.1012459,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.295837,0.9218654,-0.19168988,-0.05374304,-0.37467143
61,-0.12110377,-0.93504035,-0.105218515,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,1.3701034,0.9218654,-0.19168988,-0.05374304,-0.37467143
62,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,-0.62375355,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
63,-0.11635627,-0.93504035,-0.10267604,-0.032999612,0.0022882018,0.93045443,-0.07727383,-0.62375355,0.18184122,0.9218654,-0.19168988,-0.05374304,-0.37467143
64,-0.0029588817,-0.93504035,0.80276227,-0.028618976,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
65,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
66,8.22934,-0.93504035,-0.20723525,-0.035174396,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.48655623,0.9218654,-0.19168988,-0.05374304,-0.37467143
67,-0.12137505,-0.93504035,-0.10442399,-0.032999612,0.35431895,0.93045443,-0.07727383,-0.62375355,1.4443698,0.9218654,-0.19168988,-0.05374304,-0.37467143
68,-0.12028991,-0.93504035,-0.10283495,-0.032999612,0.7063497,0.93045443,-0.07727383,-0.62375355,1.5186361,0.9218654,-0.19168988,-0.05374304,-0.37467143
69,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1640196,-0.19168988,-0.05374304,2.6951616
70,-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
71,-0.13982248,-0.93504035,0.15125348,-0.033279225,0.7063497,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
72,-0.12042555,-0.93504035,-0.10156371,-0.032999612,1.0583804,0.93045443,-0.07727383,-0.62375355,0.2561076,0.9218654,-0.19168988,-0.05374304,-0.37467143
73,-0.18770438,1.0756936,-0.14748713,-0.03846764,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.63508904,-1.1853042,-0.19168988,-0.05374304,2.6951616
74,-0.17970146,-0.93504035,0.17508917,-0.029147137,1.0583804,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
75,-0.17264804,1.0756936,-0.18689546,-0.031663675,-0.7017733,-1.0762843,-0.07727383,2.174037,-0.1894907,-0.8447515,-0.19168988,-0.05374304,-0.37467143
76,-0.16505204,-0.93504035,0.15014113,-0.033279225,1.4104112,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
77,-0.060064506,1.0756936,0.18605357,0.008694103,-0.34974253,0.93045443,-0.07727383,0.7751417,-0.11522432,-0.82346696,-0.19168988,-0.05374304,-0.37467143
78,-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.0022882018,0.93045443,-0.07727383,-0.62375355,-0.41228986,0.9218654,-0.19168988,-0.05374304,-0.37467143
79,-0.13439676,-0.93504035,0.1522069,-0.033279225,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.63508904,0.9218654,-0.19168988,-0.05374304,-0.37467143
80,0.7086233,-0.93504035,-0.20723525,-0.03846764,0.7063497,0.93045443,-0.07727383,-0.62375355,0.330374,0.9218654,-0.19168988,-0.05374304,-0.37467143
81,-0.18770438,1.0756936,-0.20723525,-0.03846764,-0.7017733,-1.0762843,-0.07727383,0.29951736,-0.63508904,-1.2065886,-0.19168988,-0.05374304,-0.37467143
82,-0.18770438,-0.93504035,-0.20723525,-0.03846764,0.35431895,0.93045443,-0.07727383,-0.62375355,-0.33802348,0.9218654,-0.19168988,-0.05374304,-0.37467143
